기준일,종목명,종목코드,시장,종가,직전20일고가,20일돌파,거래량비율20일
2026-03-17,LX홀딩스,383800,KS,8170.0,9840.0,0,0.32
2026-03-18,LX홀딩스,383800,KS,8290.0,9840.0,0,0.51
2026-03-19,LX홀딩스,383800,KS,8190.0,9840.0,0,0.4
2026-03-20,LX홀딩스,383800,KS,8760.0,9840.0,0,1.25
2026-03-23,LX홀딩스,383800,KS,8370.0,9840.0,0,0.88
2026-03-24,LX홀딩스,383800,KS,8450.0,9840.0,0,0.82
2026-03-25,LX홀딩스,383800,KS,8450.0,9840.0,0,0.63
2026-03-26,LX홀딩스,383800,KS,8290.0,9840.0,0,0.71
2026-03-27,LX홀딩스,383800,KS,8310.0,9450.0,0,0.46
2026-03-30,LX홀딩스,383800,KS,8060.0,9090.0,0,0.59
2026-03-31,LX홀딩스,383800,KS,7900.0,8760.0,0,0.84
2026-04-01,LX홀딩스,383800,KS,8130.0,8760.0,0,1.11
2026-04-02,LX홀딩스,383800,KS,7900.0,8760.0,0,0.8
2026-04-03,LX홀딩스,383800,KS,8100.0,8760.0,0,0.72
2026-04-06,LX홀딩스,383800,KS,8020.0,8760.0,0,0.47
2026-04-07,LX홀딩스,383800,KS,8000.0,8760.0,0,0.6
2026-04-08,LX홀딩스,383800,KS,8160.0,8760.0,0,1.08
2026-04-09,LX홀딩스,383800,KS,8030.0,8760.0,0,0.95
2026-04-10,LX홀딩스,383800,KS,8230.0,8760.0,0,1.13
2026-04-13,LX홀딩스,383800,KS,8130.0,8760.0,0,1.04
2026-04-14,LX홀딩스,383800,KS,8260.0,8760.0,0,0.64
2026-04-15,LX홀딩스,383800,KS,8330.0,8760.0,0,0.7
2026-04-16,LX홀딩스,383800,KS,8460.0,8760.0,0,0.68
2026-04-17,LX홀딩스,383800,KS,8480.0,8760.0,0,1.05
2026-04-20,LX홀딩스,383800,KS,8500.0,8480.0,1,0.59
2026-04-21,LX홀딩스,383800,KS,8500.0,8500.0,1,0.78
2026-04-22,LX홀딩스,383800,KS,8500.0,8500.0,1,0.88
2026-04-23,LX홀딩스,383800,KS,8900.0,8500.0,1,2.43
2026-04-24,LX홀딩스,383800,KS,9600.0,8900.0,1,5.66
2026-03-16,제이에스코퍼레이션,194370,KS,12160.0,14700.0,0,0.32
2026-03-17,제이에스코퍼레이션,194370,KS,12070.0,14700.0,0,0.5
2026-03-18,제이에스코퍼레이션,194370,KS,12150.0,14700.0,0,0.61
2026-03-19,제이에스코퍼레이션,194370,KS,11860.0,14700.0,0,0.32
2026-03-20,제이에스코퍼레이션,194370,KS,12250.0,14700.0,0,0.23
2026-03-23,제이에스코퍼레이션,194370,KS,11790.0,14700.0,0,0.73
2026-03-24,제이에스코퍼레이션,194370,KS,11980.0,14700.0,0,0.69
2026-03-25,제이에스코퍼레이션,194370,KS,12090.0,14450.0,0,0.35
2026-03-26,제이에스코퍼레이션,194370,KS,11600.0,14250.0,0,0.62
2026-03-27,제이에스코퍼레이션,194370,KS,11700.0,14100.0,0,0.55
2026-03-30,제이에스코퍼레이션,194370,KS,11480.0,13500.0,0,0.6
2026-03-31,제이에스코퍼레이션,194370,KS,10950.0,12700.0,0,1.19
2026-04-01,제이에스코퍼레이션,194370,KS,11530.0,12360.0,0,1.14
2026-04-02,제이에스코퍼레이션,194370,KS,11140.0,12360.0,0,1.3
2026-04-03,제이에스코퍼레이션,194370,KS,11100.0,12360.0,0,2.27
2026-04-06,제이에스코퍼레이션,194370,KS,10890.0,12360.0,0,2.51
2026-04-07,제이에스코퍼레이션,194370,KS,11010.0,12360.0,0,1.5
2026-04-08,제이에스코퍼레이션,194370,KS,11660.0,12360.0,0,1.46
2026-04-09,제이에스코퍼레이션,194370,KS,12220.0,12360.0,0,2.04
2026-04-10,제이에스코퍼레이션,194370,KS,13140.0,12250.0,1,2.22
2026-04-13,제이에스코퍼레이션,194370,KS,12870.0,13140.0,0,1.22
2026-04-14,제이에스코퍼레이션,194370,KS,12860.0,13140.0,0,1.64
2026-04-15,제이에스코퍼레이션,194370,KS,12790.0,13140.0,0,0.83
2026-04-16,제이에스코퍼레이션,194370,KS,13130.0,13140.0,0,1.1
2026-04-17,제이에스코퍼레이션,194370,KS,13340.0,13140.0,1,1.12
2026-04-20,제이에스코퍼레이션,194370,KS,13330.0,13340.0,0,0.76
2026-04-21,제이에스코퍼레이션,194370,KS,13180.0,13340.0,0,0.81
2026-04-22,제이에스코퍼레이션,194370,KS,13260.0,13340.0,0,0.68
2026-04-23,제이에스코퍼레이션,194370,KS,14020.0,13340.0,1,1.29
2026-04-24,제이에스코퍼레이션,194370,KS,14100.0,14020.0,1,0.72
2026-03-16,효성,004800,KS,131900.0,174700.0,0,0.35
2026-03-17,효성,004800,KS,133900.0,174700.0,0,0.41
2026-03-18,효성,004800,KS,148000.0,174700.0,0,1.08
2026-03-19,효성,004800,KS,145000.0,174700.0,0,0.91
2026-03-20,효성,004800,KS,150300.0,174700.0,0,0.67
2026-03-23,효성,004800,KS,135800.0,174700.0,0,0.91
2026-03-24,효성,004800,KS,140600.0,174700.0,0,0.66
2026-03-25,효성,004800,KS,155000.0,174700.0,0,1.87
2026-03-26,효성,004800,KS,142700.0,174700.0,0,1.12
2026-03-27,효성,004800,KS,139600.0,174700.0,0,1.13
2026-03-30,효성,004800,KS,133200.0,169000.0,0,1.07
2026-03-31,효성,004800,KS,128500.0,156500.0,0,0.79
2026-04-01,효성,004800,KS,138100.0,155000.0,0,1.26
2026-04-02,효성,004800,KS,131200.0,155000.0,0,1.69
2026-04-03,효성,004800,KS,138000.0,155000.0,0,0.89
2026-04-06,효성,004800,KS,138100.0,155000.0,0,0.44
2026-04-07,효성,004800,KS,141000.0,155000.0,0,0.59
2026-04-08,효성,004800,KS,152100.0,155000.0,0,1.19
2026-04-09,효성,004800,KS,149600.0,155000.0,0,0.62
2026-04-10,효성,004800,KS,149300.0,155000.0,0,0.91
2026-04-13,효성,004800,KS,148700.0,155000.0,0,0.91
2026-04-14,효성,004800,KS,152600.0,155000.0,0,1.65
2026-04-15,효성,004800,KS,156000.0,155000.0,1,0.73
2026-04-16,효성,004800,KS,157200.0,156000.0,1,1.06
2026-04-17,효성,004800,KS,159600.0,157200.0,1,0.44
2026-04-20,효성,004800,KS,159600.0,159600.0,1,0.79
2026-04-21,효성,004800,KS,163800.0,159600.0,1,1.24
2026-04-22,효성,004800,KS,160000.0,163800.0,0,0.9
2026-04-23,효성,004800,KS,163900.0,163800.0,1,1.47
2026-04-24,효성,004800,KS,171000.0,163900.0,1,1.55
2026-03-16,HD현대,267250,KS,263000.0,298000.0,0,0.54
2026-03-17,HD현대,267250,KS,268500.0,298000.0,0,0.48
2026-03-18,HD현대,267250,KS,275500.0,298000.0,0,0.64
2026-03-19,HD현대,267250,KS,261000.0,298000.0,0,0.63
2026-03-20,HD현대,267250,KS,265500.0,298000.0,0,0.98
2026-03-23,HD현대,267250,KS,240500.0,298000.0,0,0.87
2026-03-24,HD현대,267250,KS,255000.0,298000.0,0,0.67
2026-03-25,HD현대,267250,KS,265000.0,298000.0,0,0.64
2026-03-26,HD현대,267250,KS,266500.0,298000.0,0,0.61
2026-03-27,HD현대,267250,KS,257500.0,295500.0,0,0.63
2026-03-30,HD현대,267250,KS,246000.0,292500.0,0,0.63
2026-03-31,HD현대,267250,KS,239000.0,291000.0,0,0.95
2026-04-01,HD현대,267250,KS,246000.0,279000.0,0,1.02
2026-04-02,HD현대,267250,KS,242000.0,279000.0,0,1.17
2026-04-03,HD현대,267250,KS,245000.0,279000.0,0,0.7
2026-04-06,HD현대,267250,KS,243000.0,278000.0,0,0.57
2026-04-07,HD현대,267250,KS,236500.0,278000.0,0,0.83
2026-04-08,HD현대,267250,KS,251000.0,278000.0,0,1.1
2026-04-09,HD현대,267250,KS,254500.0,276500.0,0,1.01
2026-04-10,HD현대,267250,KS,252000.0,275500.0,0,0.62
2026-04-13,HD현대,267250,KS,244000.0,275500.0,0,0.86
2026-04-14,HD현대,267250,KS,250000.0,275500.0,0,1.01
2026-04-15,HD현대,267250,KS,255000.0,275500.0,0,1.04
2026-04-16,HD현대,267250,KS,259000.0,266500.0,0,1.61
2026-04-17,HD현대,267250,KS,259500.0,266500.0,0,0.73
2026-04-20,HD현대,267250,KS,255000.0,266500.0,0,0.95
2026-04-21,HD현대,267250,KS,257000.0,266500.0,0,1.24
2026-04-22,HD현대,267250,KS,264500.0,266500.0,0,1.4
2026-04-23,HD현대,267250,KS,280000.0,266500.0,1,1.54
2026-04-24,HD현대,267250,KS,288000.0,280000.0,1,0.98
2026-03-16,KG스틸,016380,KS,5630.0,6240.0,0,0.46
2026-03-17,KG스틸,016380,KS,5650.0,6240.0,0,0.59
2026-03-18,KG스틸,016380,KS,5720.0,6240.0,0,0.5
2026-03-19,KG스틸,016380,KS,5650.0,6240.0,0,0.59
2026-03-20,KG스틸,016380,KS,5920.0,6240.0,0,1.42
2026-03-23,KG스틸,016380,KS,5790.0,6240.0,0,1.25
2026-03-24,KG스틸,016380,KS,5840.0,6130.0,0,1.34
2026-03-25,KG스틸,016380,KS,5840.0,6130.0,0,0.9
2026-03-26,KG스틸,016380,KS,5740.0,6130.0,0,1.23
2026-03-27,KG스틸,016380,KS,5680.0,6050.0,0,1.31
2026-03-30,KG스틸,016380,KS,5370.0,6050.0,0,1.41
2026-03-31,KG스틸,016380,KS,5200.0,5920.0,0,1.04
2026-04-01,KG스틸,016380,KS,5450.0,5920.0,0,0.91
2026-04-02,KG스틸,016380,KS,5160.0,5920.0,0,1.29
2026-04-03,KG스틸,016380,KS,5220.0,5920.0,0,0.81
2026-04-06,KG스틸,016380,KS,5170.0,5920.0,0,0.54
2026-04-07,KG스틸,016380,KS,5160.0,5920.0,0,0.51
2026-04-08,KG스틸,016380,KS,5420.0,5920.0,0,0.73
2026-04-09,KG스틸,016380,KS,5500.0,5920.0,0,1.49
2026-04-10,KG스틸,016380,KS,5660.0,5920.0,0,1.26
2026-04-13,KG스틸,016380,KS,5640.0,5920.0,0,0.62
2026-04-14,KG스틸,016380,KS,5680.0,5920.0,0,0.73
2026-04-15,KG스틸,016380,KS,5690.0,5920.0,0,0.76
2026-04-16,KG스틸,016380,KS,5780.0,5920.0,0,1.0
2026-04-17,KG스틸,016380,KS,5900.0,5920.0,0,1.58
2026-04-20,KG스틸,016380,KS,5770.0,5900.0,0,0.95
2026-04-21,KG스틸,016380,KS,5800.0,5900.0,0,1.72
2026-04-22,KG스틸,016380,KS,6050.0,5900.0,1,3.77
2026-04-23,KG스틸,016380,KS,6030.0,6050.0,0,1.47
2026-04-24,KG스틸,016380,KS,6160.0,6050.0,1,1.52
2026-03-16,E1,017940,KS,96600.0,112500.0,0,0.62
2026-03-17,E1,017940,KS,98500.0,112500.0,0,0.51
2026-03-18,E1,017940,KS,98800.0,112500.0,0,0.43
2026-03-19,E1,017940,KS,99700.0,112500.0,0,0.65
2026-03-20,E1,017940,KS,110800.0,112500.0,0,2.34
2026-03-23,E1,017940,KS,100100.0,112500.0,0,1.22
2026-03-24,E1,017940,KS,99600.0,110800.0,0,1.06
2026-03-25,E1,017940,KS,100000.0,110800.0,0,0.58
2026-03-26,E1,017940,KS,101300.0,110800.0,0,0.36
2026-03-27,E1,017940,KS,101500.0,110800.0,0,0.81
2026-03-30,E1,017940,KS,101700.0,110800.0,0,0.69
2026-03-31,E1,017940,KS,100400.0,110800.0,0,0.51
2026-04-01,E1,017940,KS,98800.0,110800.0,0,0.76
2026-04-02,E1,017940,KS,98800.0,110800.0,0,1.06
2026-04-03,E1,017940,KS,97600.0,110800.0,0,0.6
2026-04-06,E1,017940,KS,97200.0,110800.0,0,0.5
2026-04-07,E1,017940,KS,95800.0,110800.0,0,0.48
2026-04-08,E1,017940,KS,96700.0,110800.0,0,0.83
2026-04-09,E1,017940,KS,94100.0,110800.0,0,0.52
2026-04-10,E1,017940,KS,95200.0,110800.0,0,0.31
2026-04-13,E1,017940,KS,95400.0,110800.0,0,0.53
2026-04-14,E1,017940,KS,95400.0,110800.0,0,0.55
2026-04-15,E1,017940,KS,96300.0,110800.0,0,0.76
2026-04-16,E1,017940,KS,98100.0,110800.0,0,0.61
2026-04-17,E1,017940,KS,97600.0,110800.0,0,0.53
2026-04-20,E1,017940,KS,96400.0,101700.0,0,0.45
2026-04-21,E1,017940,KS,96300.0,101700.0,0,0.65
2026-04-22,E1,017940,KS,97700.0,101700.0,0,0.59
2026-04-23,E1,017940,KS,99400.0,101700.0,0,1.02
2026-04-24,E1,017940,KS,102300.0,101700.0,1,1.35
2026-03-16,더블유게임즈,192080,KS,49650.0,57200.0,0,0.55
2026-03-17,더블유게임즈,192080,KS,50500.0,57200.0,0,0.55
2026-03-18,더블유게임즈,192080,KS,51500.0,57200.0,0,0.8
2026-03-19,더블유게임즈,192080,KS,50300.0,57200.0,0,0.94
2026-03-20,더블유게임즈,192080,KS,50900.0,57200.0,0,1.2
2026-03-23,더블유게임즈,192080,KS,49350.0,57200.0,0,0.65
2026-03-24,더블유게임즈,192080,KS,49650.0,57200.0,0,0.45
2026-03-25,더블유게임즈,192080,KS,50200.0,56800.0,0,0.71
2026-03-26,더블유게임즈,192080,KS,50300.0,55900.0,0,0.46
2026-03-27,더블유게임즈,192080,KS,50500.0,54500.0,0,0.76
2026-03-30,더블유게임즈,192080,KS,49750.0,53000.0,0,0.69
2026-03-31,더블유게임즈,192080,KS,49700.0,51900.0,0,1.01
2026-04-01,더블유게임즈,192080,KS,51000.0,51500.0,0,1.41
2026-04-02,더블유게임즈,192080,KS,49150.0,51500.0,0,1.03
2026-04-03,더블유게임즈,192080,KS,49300.0,51500.0,0,0.57
2026-04-06,더블유게임즈,192080,KS,48000.0,51500.0,0,1.65
2026-04-07,더블유게임즈,192080,KS,47900.0,51500.0,0,0.53
2026-04-08,더블유게임즈,192080,KS,48900.0,51500.0,0,0.92
2026-04-09,더블유게임즈,192080,KS,47850.0,51500.0,0,1.69
2026-04-10,더블유게임즈,192080,KS,48550.0,51500.0,0,0.85
2026-04-13,더블유게임즈,192080,KS,49300.0,51500.0,0,0.95
2026-04-14,더블유게임즈,192080,KS,50400.0,51500.0,0,0.79
2026-04-15,더블유게임즈,192080,KS,51000.0,51500.0,0,0.98
2026-04-16,더블유게임즈,192080,KS,51900.0,51000.0,1,0.76
2026-04-17,더블유게임즈,192080,KS,52200.0,51900.0,1,1.21
2026-04-20,더블유게임즈,192080,KS,51700.0,52200.0,0,0.76
2026-04-21,더블유게임즈,192080,KS,51700.0,52200.0,0,1.22
2026-04-22,더블유게임즈,192080,KS,51600.0,52200.0,0,1.12
2026-04-23,더블유게임즈,192080,KS,54200.0,52200.0,1,2.8
2026-04-24,더블유게임즈,192080,KS,57500.0,54200.0,1,2.83
2026-03-16,농심홀딩스,072710,KS,93400.0,101500.0,0,0.45
2026-03-17,농심홀딩스,072710,KS,95800.0,101500.0,0,0.6
2026-03-18,농심홀딩스,072710,KS,95200.0,101500.0,0,0.35
2026-03-19,농심홀딩스,072710,KS,95400.0,101500.0,0,0.57
2026-03-20,농심홀딩스,072710,KS,99000.0,101500.0,0,0.93
2026-03-23,농심홀딩스,072710,KS,96200.0,101500.0,0,1.02
2026-03-24,농심홀딩스,072710,KS,96000.0,101500.0,0,0.66
2026-03-25,농심홀딩스,072710,KS,97000.0,101300.0,0,0.27
2026-03-26,농심홀딩스,072710,KS,95600.0,101300.0,0,0.39
2026-03-27,농심홀딩스,072710,KS,96100.0,101300.0,0,0.74
2026-03-30,농심홀딩스,072710,KS,93800.0,101000.0,0,1.11
2026-03-31,농심홀딩스,072710,KS,91000.0,99000.0,0,0.64
2026-04-01,농심홀딩스,072710,KS,94100.0,99000.0,0,0.59
2026-04-02,농심홀딩스,072710,KS,90900.0,99000.0,0,1.07
2026-04-03,농심홀딩스,072710,KS,92000.0,99000.0,0,0.25
2026-04-06,농심홀딩스,072710,KS,92700.0,99000.0,0,0.39
2026-04-07,농심홀딩스,072710,KS,91800.0,99000.0,0,0.42
2026-04-08,농심홀딩스,072710,KS,94800.0,99000.0,0,0.84
2026-04-09,농심홀딩스,072710,KS,93500.0,99000.0,0,0.4
2026-04-10,농심홀딩스,072710,KS,95900.0,99000.0,0,0.88
2026-04-13,농심홀딩스,072710,KS,95200.0,99000.0,0,0.61
2026-04-14,농심홀딩스,072710,KS,94700.0,99000.0,0,0.63
2026-04-15,농심홀딩스,072710,KS,95300.0,99000.0,0,1.2
2026-04-16,농심홀딩스,072710,KS,95500.0,99000.0,0,0.46
2026-04-17,농심홀딩스,072710,KS,96200.0,99000.0,0,0.48
2026-04-20,농심홀딩스,072710,KS,96000.0,97000.0,0,0.84
2026-04-21,농심홀딩스,072710,KS,95800.0,97000.0,0,0.7
2026-04-22,농심홀딩스,072710,KS,96500.0,97000.0,0,1.0
2026-04-23,농심홀딩스,072710,KS,96200.0,96500.0,0,0.89
2026-04-24,농심홀딩스,072710,KS,97500.0,96500.0,1,1.16
2026-03-16,DN오토모티브,007340,KS,35850.0,32800.0,1,4.4
2026-03-17,DN오토모티브,007340,KS,35800.0,35850.0,0,2.47
2026-03-18,DN오토모티브,007340,KS,37950.0,35850.0,1,2.02
2026-03-19,DN오토모티브,007340,KS,39600.0,37950.0,1,1.52
2026-03-20,DN오토모티브,007340,KS,39750.0,39600.0,1,0.97
2026-03-23,DN오토모티브,007340,KS,37750.0,39750.0,0,0.67
2026-03-24,DN오토모티브,007340,KS,39250.0,39750.0,0,1.13
2026-03-25,DN오토모티브,007340,KS,39200.0,39750.0,0,0.72
2026-03-26,DN오토모티브,007340,KS,41250.0,39750.0,1,1.02
2026-03-27,DN오토모티브,007340,KS,40750.0,41250.0,0,0.69
2026-03-30,DN오토모티브,007340,KS,37950.0,41250.0,0,0.91
2026-03-31,DN오토모티브,007340,KS,38150.0,41250.0,0,0.85
2026-04-01,DN오토모티브,007340,KS,40700.0,41250.0,0,1.02
2026-04-02,DN오토모티브,007340,KS,37300.0,41250.0,0,1.0
2026-04-03,DN오토모티브,007340,KS,37200.0,41250.0,0,0.76
2026-04-06,DN오토모티브,007340,KS,36500.0,41250.0,0,0.39
2026-04-07,DN오토모티브,007340,KS,34450.0,41250.0,0,0.62
2026-04-08,DN오토모티브,007340,KS,36350.0,41250.0,0,0.43
2026-04-09,DN오토모티브,007340,KS,35750.0,41250.0,0,0.26
2026-04-10,DN오토모티브,007340,KS,35350.0,41250.0,0,0.85
2026-04-13,DN오토모티브,007340,KS,35350.0,41250.0,0,0.8
2026-04-14,DN오토모티브,007340,KS,36200.0,41250.0,0,0.6
2026-04-15,DN오토모티브,007340,KS,35750.0,41250.0,0,0.56
2026-04-16,DN오토모티브,007340,KS,37350.0,41250.0,0,0.99
2026-04-17,DN오토모티브,007340,KS,39400.0,41250.0,0,1.11
2026-04-20,DN오토모티브,007340,KS,41600.0,41250.0,1,1.39
2026-04-21,DN오토모티브,007340,KS,39150.0,41600.0,0,1.94
2026-04-22,DN오토모티브,007340,KS,40950.0,41600.0,0,0.98
2026-04-23,DN오토모티브,007340,KS,39700.0,41600.0,0,0.54
2026-04-24,DN오토모티브,007340,KS,42950.0,41600.0,1,0.93
2026-03-16,DB손해보험,005830,KS,176700.0,205500.0,0,0.41
2026-03-17,DB손해보험,005830,KS,179100.0,205500.0,0,0.34
2026-03-18,DB손해보험,005830,KS,189800.0,205500.0,0,0.6
2026-03-19,DB손해보험,005830,KS,184500.0,205500.0,0,0.28
2026-03-20,DB손해보험,005830,KS,186700.0,205500.0,0,1.15
2026-03-23,DB손해보험,005830,KS,176800.0,205500.0,0,0.46
2026-03-24,DB손해보험,005830,KS,183700.0,205500.0,0,0.61
2026-03-25,DB손해보험,005830,KS,194700.0,205500.0,0,1.04
2026-03-26,DB손해보험,005830,KS,175900.0,205500.0,0,1.73
2026-03-27,DB손해보험,005830,KS,172900.0,205500.0,0,1.05
2026-03-30,DB손해보험,005830,KS,164200.0,194700.0,0,1.14
2026-03-31,DB손해보험,005830,KS,163800.0,194700.0,0,1.32
2026-04-01,DB손해보험,005830,KS,168100.0,194700.0,0,1.15
2026-04-02,DB손해보험,005830,KS,162200.0,194700.0,0,0.67
2026-04-03,DB손해보험,005830,KS,162000.0,194700.0,0,0.37
2026-04-06,DB손해보험,005830,KS,163000.0,194700.0,0,0.5
2026-04-07,DB손해보험,005830,KS,160300.0,194700.0,0,0.57
2026-04-08,DB손해보험,005830,KS,167800.0,194700.0,0,0.65
2026-04-09,DB손해보험,005830,KS,162400.0,194700.0,0,0.85
2026-04-10,DB손해보험,005830,KS,169300.0,194700.0,0,0.44
2026-04-13,DB손해보험,005830,KS,167200.0,194700.0,0,0.56
2026-04-14,DB손해보험,005830,KS,171500.0,194700.0,0,0.76
2026-04-15,DB손해보험,005830,KS,164800.0,194700.0,0,0.99
2026-04-16,DB손해보험,005830,KS,170000.0,194700.0,0,0.86
2026-04-17,DB손해보험,005830,KS,173300.0,194700.0,0,0.8
