기준일,종목명,종목코드,시장,종가,직전20일고가,20일돌파,거래량비율20일
2026-04-13,KG에코솔루션,151860,KQ,6460.0,6940.0,0,0.74
2026-04-14,KG에코솔루션,151860,KQ,6610.0,6940.0,0,0.95
2026-04-15,KG에코솔루션,151860,KQ,6570.0,6940.0,0,0.85
2026-04-16,KG에코솔루션,151860,KQ,6770.0,6940.0,0,1.01
2026-04-17,KG에코솔루션,151860,KQ,6900.0,6940.0,0,1.61
2026-04-20,KG에코솔루션,151860,KQ,6860.0,6900.0,0,1.33
2026-04-21,KG에코솔루션,151860,KQ,6710.0,6900.0,0,1.16
2026-04-22,KG에코솔루션,151860,KQ,6900.0,6900.0,1,1.32
2026-04-23,KG에코솔루션,151860,KQ,6950.0,6900.0,1,1.19
2026-04-24,KG에코솔루션,151860,KQ,7040.0,6950.0,1,1.29
2026-04-27,KG에코솔루션,151860,KQ,7150.0,7040.0,1,1.12
2026-04-28,KG에코솔루션,151860,KQ,7240.0,7150.0,1,1.73
2026-03-18,KG스틸,016380,KS,5720.0,6240.0,0,0.5
2026-03-19,KG스틸,016380,KS,5650.0,6240.0,0,0.59
2026-03-20,KG스틸,016380,KS,5920.0,6240.0,0,1.42
2026-03-23,KG스틸,016380,KS,5790.0,6240.0,0,1.25
2026-03-24,KG스틸,016380,KS,5840.0,6130.0,0,1.34
2026-03-25,KG스틸,016380,KS,5840.0,6130.0,0,0.9
2026-03-26,KG스틸,016380,KS,5740.0,6130.0,0,1.23
2026-03-27,KG스틸,016380,KS,5680.0,6050.0,0,1.31
2026-03-30,KG스틸,016380,KS,5370.0,6050.0,0,1.41
2026-03-31,KG스틸,016380,KS,5200.0,5920.0,0,1.04
2026-04-01,KG스틸,016380,KS,5450.0,5920.0,0,0.91
2026-04-02,KG스틸,016380,KS,5160.0,5920.0,0,1.29
2026-04-03,KG스틸,016380,KS,5220.0,5920.0,0,0.81
2026-04-06,KG스틸,016380,KS,5170.0,5920.0,0,0.54
2026-04-07,KG스틸,016380,KS,5160.0,5920.0,0,0.51
2026-04-08,KG스틸,016380,KS,5420.0,5920.0,0,0.73
2026-04-09,KG스틸,016380,KS,5500.0,5920.0,0,1.49
2026-04-10,KG스틸,016380,KS,5660.0,5920.0,0,1.26
2026-04-13,KG스틸,016380,KS,5640.0,5920.0,0,0.62
2026-04-14,KG스틸,016380,KS,5680.0,5920.0,0,0.73
2026-04-15,KG스틸,016380,KS,5690.0,5920.0,0,0.76
2026-04-16,KG스틸,016380,KS,5780.0,5920.0,0,1.0
2026-04-17,KG스틸,016380,KS,5900.0,5920.0,0,1.58
2026-04-20,KG스틸,016380,KS,5770.0,5900.0,0,0.95
2026-04-21,KG스틸,016380,KS,5800.0,5900.0,0,1.72
2026-04-22,KG스틸,016380,KS,6050.0,5900.0,1,3.77
2026-04-23,KG스틸,016380,KS,6030.0,6050.0,0,1.47
2026-04-24,KG스틸,016380,KS,6160.0,6050.0,1,1.52
2026-04-27,KG스틸,016380,KS,6510.0,6160.0,1,2.69
2026-04-28,KG스틸,016380,KS,6730.0,6510.0,1,3.65
2026-03-18,화신,010690,KS,12610.0,15530.0,0,0.42
2026-03-19,화신,010690,KS,11960.0,15530.0,0,0.37
2026-03-20,화신,010690,KS,12250.0,15530.0,0,0.27
2026-03-23,화신,010690,KS,11360.0,15530.0,0,0.32
2026-03-24,화신,010690,KS,11470.0,15530.0,0,0.25
2026-03-25,화신,010690,KS,11820.0,15530.0,0,0.24
2026-03-26,화신,010690,KS,11320.0,15530.0,0,0.24
2026-03-27,화신,010690,KS,11210.0,15530.0,0,0.16
2026-03-30,화신,010690,KS,10800.0,15530.0,0,0.23
2026-03-31,화신,010690,KS,10310.0,13480.0,0,0.42
2026-04-01,화신,010690,KS,11280.0,13210.0,0,0.45
2026-04-02,화신,010690,KS,10510.0,13210.0,0,0.51
2026-04-03,화신,010690,KS,10820.0,12910.0,0,0.34
2026-04-06,화신,010690,KS,10630.0,12910.0,0,0.31
2026-04-07,화신,010690,KS,10600.0,12910.0,0,0.39
2026-04-08,화신,010690,KS,11740.0,12910.0,0,1.11
2026-04-09,화신,010690,KS,11210.0,12910.0,0,1.61
2026-04-10,화신,010690,KS,11060.0,12910.0,0,1.25
2026-04-13,화신,010690,KS,10670.0,12910.0,0,0.89
2026-04-14,화신,010690,KS,11260.0,12750.0,0,0.86
2026-04-15,화신,010690,KS,11340.0,12610.0,0,0.98
2026-04-16,화신,010690,KS,11590.0,12250.0,0,1.57
2026-04-17,화신,010690,KS,11390.0,12250.0,0,1.31
2026-04-20,화신,010690,KS,11200.0,11820.0,0,0.77
2026-04-21,화신,010690,KS,12240.0,11820.0,1,3.71
2026-04-22,화신,010690,KS,12950.0,12240.0,1,4.6
2026-04-23,화신,010690,KS,12390.0,12950.0,0,1.41
2026-04-24,화신,010690,KS,12160.0,12950.0,0,0.89
2026-04-27,화신,010690,KS,12580.0,12950.0,0,1.45
2026-04-28,화신,010690,KS,12990.0,12950.0,1,2.37
2026-03-18,GS,078930,KS,66500.0,75700.0,0,0.69
2026-03-19,GS,078930,KS,65400.0,75700.0,0,0.57
2026-03-20,GS,078930,KS,69000.0,75700.0,0,1.31
2026-03-23,GS,078930,KS,65300.0,75700.0,0,0.52
2026-03-24,GS,078930,KS,67700.0,73300.0,0,0.57
2026-03-25,GS,078930,KS,70200.0,73300.0,0,0.55
2026-03-26,GS,078930,KS,67800.0,73300.0,0,0.53
2026-03-27,GS,078930,KS,67900.0,70500.0,0,0.51
2026-03-30,GS,078930,KS,65900.0,70500.0,0,0.55
2026-03-31,GS,078930,KS,63800.0,70500.0,0,0.62
2026-04-01,GS,078930,KS,66800.0,70200.0,0,0.95
2026-04-02,GS,078930,KS,62800.0,70200.0,0,1.34
2026-04-03,GS,078930,KS,63300.0,70200.0,0,0.53
2026-04-06,GS,078930,KS,65600.0,70200.0,0,0.71
2026-04-07,GS,078930,KS,64600.0,70200.0,0,0.57
2026-04-08,GS,078930,KS,68600.0,70200.0,0,1.16
2026-04-09,GS,078930,KS,69400.0,70200.0,0,1.22
2026-04-10,GS,078930,KS,71700.0,70200.0,1,1.11
2026-04-13,GS,078930,KS,72700.0,71700.0,1,1.4
2026-04-14,GS,078930,KS,73200.0,72700.0,1,0.8
2026-04-15,GS,078930,KS,72300.0,73200.0,0,1.03
2026-04-16,GS,078930,KS,73000.0,73200.0,0,0.63
2026-04-17,GS,078930,KS,71900.0,73200.0,0,0.92
2026-04-20,GS,078930,KS,71000.0,73200.0,0,0.65
2026-04-21,GS,078930,KS,70800.0,73200.0,0,0.71
2026-04-22,GS,078930,KS,70800.0,73200.0,0,0.73
2026-04-23,GS,078930,KS,76800.0,73200.0,1,1.74
2026-04-24,GS,078930,KS,75700.0,76800.0,0,0.69
2026-04-27,GS,078930,KS,76500.0,76800.0,0,0.97
2026-04-28,GS,078930,KS,76800.0,76800.0,1,1.11
2026-03-18,현대차3우B,005389,KS,262500.0,306500.0,0,0.56
2026-03-19,현대차3우B,005389,KS,255000.0,306500.0,0,0.45
2026-03-20,현대차3우B,005389,KS,251000.0,306500.0,0,0.43
2026-03-23,현대차3우B,005389,KS,237000.0,306500.0,0,0.91
2026-03-24,현대차3우B,005389,KS,240500.0,306500.0,0,0.38
2026-03-25,현대차3우B,005389,KS,246000.0,306500.0,0,0.2
2026-03-26,현대차3우B,005389,KS,242000.0,306500.0,0,0.35
2026-03-27,현대차3우B,005389,KS,245000.0,306500.0,0,0.48
2026-03-30,현대차3우B,005389,KS,235000.0,306500.0,0,0.46
2026-03-31,현대차3우B,005389,KS,224000.0,268000.0,0,0.76
2026-04-01,현대차3우B,005389,KS,236000.0,262500.0,0,0.65
2026-04-02,현대차3우B,005389,KS,229500.0,262500.0,0,0.79
2026-04-03,현대차3우B,005389,KS,230000.0,262500.0,0,0.43
2026-04-06,현대차3우B,005389,KS,229000.0,262500.0,0,0.6
2026-04-07,현대차3우B,005389,KS,228000.0,262500.0,0,0.59
2026-04-08,현대차3우B,005389,KS,239500.0,262500.0,0,0.84
2026-04-09,현대차3우B,005389,KS,235000.0,262500.0,0,0.69
2026-04-10,현대차3우B,005389,KS,234000.0,262500.0,0,0.61
2026-04-13,현대차3우B,005389,KS,228500.0,262500.0,0,0.89
2026-04-14,현대차3우B,005389,KS,233500.0,262500.0,0,0.75
2026-04-15,현대차3우B,005389,KS,238000.0,262500.0,0,1.15
2026-04-16,현대차3우B,005389,KS,244500.0,255000.0,0,1.41
2026-04-17,현대차3우B,005389,KS,244500.0,251000.0,0,0.88
2026-04-20,현대차3우B,005389,KS,244000.0,246000.0,0,0.92
2026-04-21,현대차3우B,005389,KS,248500.0,246000.0,1,1.45
2026-04-22,현대차3우B,005389,KS,247000.0,248500.0,0,0.84
2026-04-23,현대차3우B,005389,KS,244500.0,248500.0,0,1.24
2026-04-24,현대차3우B,005389,KS,238500.0,248500.0,0,1.42
2026-04-27,현대차3우B,005389,KS,242000.0,248500.0,0,1.37
2026-04-28,현대차3우B,005389,KS,250000.0,248500.0,1,2.01
2026-03-18,E1,017940,KS,98800.0,112500.0,0,0.43
2026-03-19,E1,017940,KS,99700.0,112500.0,0,0.65
2026-03-20,E1,017940,KS,110800.0,112500.0,0,2.34
2026-03-23,E1,017940,KS,100100.0,112500.0,0,1.22
2026-03-24,E1,017940,KS,99600.0,110800.0,0,1.06
2026-03-25,E1,017940,KS,100000.0,110800.0,0,0.58
2026-03-26,E1,017940,KS,101300.0,110800.0,0,0.36
2026-03-27,E1,017940,KS,101500.0,110800.0,0,0.81
2026-03-30,E1,017940,KS,101700.0,110800.0,0,0.69
2026-03-31,E1,017940,KS,100400.0,110800.0,0,0.51
2026-04-01,E1,017940,KS,98800.0,110800.0,0,0.76
2026-04-02,E1,017940,KS,98800.0,110800.0,0,1.06
2026-04-03,E1,017940,KS,97600.0,110800.0,0,0.6
2026-04-06,E1,017940,KS,97200.0,110800.0,0,0.5
2026-04-07,E1,017940,KS,95800.0,110800.0,0,0.48
2026-04-08,E1,017940,KS,96700.0,110800.0,0,0.83
2026-04-09,E1,017940,KS,94100.0,110800.0,0,0.52
2026-04-10,E1,017940,KS,95200.0,110800.0,0,0.31
2026-04-13,E1,017940,KS,95400.0,110800.0,0,0.53
2026-04-14,E1,017940,KS,95400.0,110800.0,0,0.55
2026-04-15,E1,017940,KS,96300.0,110800.0,0,0.76
2026-04-16,E1,017940,KS,98100.0,110800.0,0,0.61
2026-04-17,E1,017940,KS,97600.0,110800.0,0,0.53
2026-04-20,E1,017940,KS,96400.0,101700.0,0,0.45
2026-04-21,E1,017940,KS,96300.0,101700.0,0,0.65
2026-04-22,E1,017940,KS,97700.0,101700.0,0,0.59
2026-04-23,E1,017940,KS,99400.0,101700.0,0,1.02
2026-04-24,E1,017940,KS,102300.0,101700.0,1,1.35
2026-04-27,E1,017940,KS,103100.0,102300.0,1,1.14
2026-04-28,E1,017940,KS,104100.0,103100.0,1,1.2
2026-03-18,더블유게임즈,192080,KS,51500.0,57200.0,0,0.8
2026-03-19,더블유게임즈,192080,KS,50300.0,57200.0,0,0.94
2026-03-20,더블유게임즈,192080,KS,50900.0,57200.0,0,1.2
2026-03-23,더블유게임즈,192080,KS,49350.0,57200.0,0,0.65
2026-03-24,더블유게임즈,192080,KS,49650.0,57200.0,0,0.45
2026-03-25,더블유게임즈,192080,KS,50200.0,56800.0,0,0.71
2026-03-26,더블유게임즈,192080,KS,50300.0,55900.0,0,0.46
2026-03-27,더블유게임즈,192080,KS,50500.0,54500.0,0,0.76
2026-03-30,더블유게임즈,192080,KS,49750.0,53000.0,0,0.69
2026-03-31,더블유게임즈,192080,KS,49700.0,51900.0,0,1.01
2026-04-01,더블유게임즈,192080,KS,51000.0,51500.0,0,1.41
2026-04-02,더블유게임즈,192080,KS,49150.0,51500.0,0,1.03
2026-04-03,더블유게임즈,192080,KS,49300.0,51500.0,0,0.57
2026-04-06,더블유게임즈,192080,KS,48000.0,51500.0,0,1.65
2026-04-07,더블유게임즈,192080,KS,47900.0,51500.0,0,0.53
2026-04-08,더블유게임즈,192080,KS,48900.0,51500.0,0,0.92
2026-04-09,더블유게임즈,192080,KS,47850.0,51500.0,0,1.69
2026-04-10,더블유게임즈,192080,KS,48550.0,51500.0,0,0.85
2026-04-13,더블유게임즈,192080,KS,49300.0,51500.0,0,0.95
2026-04-14,더블유게임즈,192080,KS,50400.0,51500.0,0,0.79
2026-04-15,더블유게임즈,192080,KS,51000.0,51500.0,0,0.98
2026-04-16,더블유게임즈,192080,KS,51900.0,51000.0,1,0.76
2026-04-17,더블유게임즈,192080,KS,52200.0,51900.0,1,1.21
2026-04-20,더블유게임즈,192080,KS,51700.0,52200.0,0,0.76
2026-04-21,더블유게임즈,192080,KS,51700.0,52200.0,0,1.22
2026-04-22,더블유게임즈,192080,KS,51600.0,52200.0,0,1.12
2026-04-23,더블유게임즈,192080,KS,54200.0,52200.0,1,2.8
2026-04-24,더블유게임즈,192080,KS,57500.0,54200.0,1,2.83
2026-04-27,더블유게임즈,192080,KS,57100.0,57500.0,0,1.74
2026-04-28,더블유게임즈,192080,KS,62000.0,57500.0,1,4.31
2026-03-18,iM금융지주,139130,KS,16990.0,21650.0,0,0.68
2026-03-19,iM금융지주,139130,KS,16800.0,21650.0,0,0.61
2026-03-20,iM금융지주,139130,KS,17240.0,21650.0,0,3.2
2026-03-23,iM금융지주,139130,KS,16510.0,21650.0,0,0.64
2026-03-24,iM금융지주,139130,KS,16660.0,21300.0,0,0.55
2026-03-25,iM금융지주,139130,KS,16980.0,20400.0,0,0.59
2026-03-26,iM금융지주,139130,KS,16980.0,20350.0,0,0.54
2026-03-27,iM금융지주,139130,KS,17670.0,19090.0,0,0.79
2026-03-30,iM금융지주,139130,KS,16830.0,18390.0,0,0.66
2026-03-31,iM금융지주,139130,KS,16710.0,18100.0,0,0.68
2026-04-01,iM금융지주,139130,KS,17180.0,17670.0,0,1.09
2026-04-02,iM금융지주,139130,KS,16570.0,17670.0,0,0.94
2026-04-03,iM금융지주,139130,KS,16650.0,17670.0,0,0.43
2026-04-06,iM금융지주,139130,KS,16820.0,17670.0,0,0.46
2026-04-07,iM금융지주,139130,KS,16580.0,17670.0,0,0.79
2026-04-08,iM금융지주,139130,KS,17060.0,17670.0,0,0.82
2026-04-09,iM금융지주,139130,KS,16900.0,17670.0,0,0.65
2026-04-10,iM금융지주,139130,KS,18080.0,17670.0,1,4.44
2026-04-13,iM금융지주,139130,KS,18150.0,18080.0,1,0.52
2026-04-14,iM금융지주,139130,KS,18290.0,18150.0,1,0.69
2026-04-15,iM금융지주,139130,KS,18260.0,18290.0,0,1.01
2026-04-16,iM금융지주,139130,KS,18710.0,18290.0,1,1.0
2026-04-17,iM금융지주,139130,KS,18700.0,18710.0,0,0.75
2026-04-20,iM금융지주,139130,KS,19120.0,18710.0,1,0.89
2026-04-21,iM금융지주,139130,KS,18980.0,19120.0,0,0.73
2026-04-22,iM금융지주,139130,KS,18930.0,19120.0,0,1.06
2026-04-23,iM금융지주,139130,KS,19140.0,19120.0,1,0.74
2026-04-24,iM금융지주,139130,KS,19100.0,19140.0,0,0.54
2026-04-27,iM금융지주,139130,KS,19020.0,19140.0,0,0.93
2026-04-28,iM금융지주,139130,KS,19280.0,19140.0,1,0.54
2026-03-18,현대차2우B,005387,KS,279500.0,323500.0,0,0.46
2026-03-19,현대차2우B,005387,KS,270500.0,323500.0,0,0.51
2026-03-20,현대차2우B,005387,KS,264500.0,323500.0,0,2.4
2026-03-23,현대차2우B,005387,KS,248500.0,323500.0,0,0.73
2026-03-24,현대차2우B,005387,KS,251000.0,323500.0,0,0.47
2026-03-25,현대차2우B,005387,KS,257000.0,323500.0,0,0.4
2026-03-26,현대차2우B,005387,KS,252000.0,323500.0,0,0.42
2026-03-27,현대차2우B,005387,KS,257000.0,323500.0,0,0.54
2026-03-30,현대차2우B,005387,KS,246000.0,323500.0,0,0.48
2026-03-31,현대차2우B,005387,KS,232500.0,281500.0,0,0.96
2026-04-01,현대차2우B,005387,KS,244500.0,279500.0,0,1.43
2026-04-02,현대차2우B,005387,KS,236500.0,279500.0,0,1.49
2026-04-03,현대차2우B,005387,KS,238000.0,279500.0,0,0.76
2026-04-06,현대차2우B,005387,KS,237000.0,279500.0,0,0.58
2026-04-07,현대차2우B,005387,KS,235500.0,279500.0,0,0.85
2026-04-08,현대차2우B,005387,KS,246500.0,279500.0,0,1.84
2026-04-09,현대차2우B,005387,KS,242000.0,279500.0,0,0.86
2026-04-10,현대차2우B,005387,KS,240000.0,279500.0,0,0.84
2026-04-13,현대차2우B,005387,KS,232500.0,279500.0,0,1.1
2026-04-14,현대차2우B,005387,KS,239500.0,279500.0,0,0.83
2026-04-15,현대차2우B,005387,KS,242500.0,279500.0,0,1.01
2026-04-16,현대차2우B,005387,KS,250500.0,270500.0,0,1.19
2026-04-17,현대차2우B,005387,KS,250500.0,264500.0,0,0.76
2026-04-20,현대차2우B,005387,KS,249000.0,257000.0,0,0.77
2026-04-21,현대차2우B,005387,KS,257000.0,257000.0,1,1.16
2026-04-22,현대차2우B,005387,KS,255500.0,257000.0,0,0.93
2026-04-23,현대차2우B,005387,KS,252000.0,257000.0,0,0.95
2026-04-24,현대차2우B,005387,KS,245000.0,257000.0,0,1.07
2026-04-27,현대차2우B,005387,KS,250000.0,257000.0,0,0.9
2026-04-28,현대차2우B,005387,KS,260000.0,257000.0,1,1.46
2026-03-18,농심홀딩스,072710,KS,95200.0,101500.0,0,0.35
2026-03-19,농심홀딩스,072710,KS,95400.0,101500.0,0,0.57
2026-03-20,농심홀딩스,072710,KS,99000.0,101500.0,0,0.93
2026-03-23,농심홀딩스,072710,KS,96200.0,101500.0,0,1.02
2026-03-24,농심홀딩스,072710,KS,96000.0,101500.0,0,0.66
2026-03-25,농심홀딩스,072710,KS,97000.0,101300.0,0,0.27
2026-03-26,농심홀딩스,072710,KS,95600.0,101300.0,0,0.39
2026-03-27,농심홀딩스,072710,KS,96100.0,101300.0,0,0.74
2026-03-30,농심홀딩스,072710,KS,93800.0,101000.0,0,1.11
2026-03-31,농심홀딩스,072710,KS,91000.0,99000.0,0,0.64
2026-04-01,농심홀딩스,072710,KS,94100.0,99000.0,0,0.59
2026-04-02,농심홀딩스,072710,KS,90900.0,99000.0,0,1.07
2026-04-03,농심홀딩스,072710,KS,92000.0,99000.0,0,0.25
2026-04-06,농심홀딩스,072710,KS,92700.0,99000.0,0,0.39
2026-04-07,농심홀딩스,072710,KS,91800.0,99000.0,0,0.42
2026-04-08,농심홀딩스,072710,KS,94800.0,99000.0,0,0.84
2026-04-09,농심홀딩스,072710,KS,93500.0,99000.0,0,0.4
2026-04-10,농심홀딩스,072710,KS,95900.0,99000.0,0,0.88
2026-04-13,농심홀딩스,072710,KS,95200.0,99000.0,0,0.61
2026-04-14,농심홀딩스,072710,KS,94700.0,99000.0,0,0.63
2026-04-15,농심홀딩스,072710,KS,95300.0,99000.0,0,1.2
2026-04-16,농심홀딩스,072710,KS,95500.0,99000.0,0,0.46
2026-04-17,농심홀딩스,072710,KS,96200.0,99000.0,0,0.48
2026-04-20,농심홀딩스,072710,KS,96000.0,97000.0,0,0.84
2026-04-21,농심홀딩스,072710,KS,95800.0,97000.0,0,0.7
2026-04-22,농심홀딩스,072710,KS,96500.0,97000.0,0,1.0
2026-04-23,농심홀딩스,072710,KS,96200.0,96500.0,0,0.89
2026-04-24,농심홀딩스,072710,KS,97500.0,96500.0,1,1.16
2026-04-27,농심홀딩스,072710,KS,97600.0,97500.0,1,0.94
2026-04-28,농심홀딩스,072710,KS,97700.0,97600.0,1,0.97
2026-03-18,삼천리,004690,KS,143400.0,157800.0,0,0.78
2026-03-19,삼천리,004690,KS,146000.0,157800.0,0,1.32
2026-03-20,삼천리,004690,KS,154400.0,157800.0,0,1.74
2026-03-23,삼천리,004690,KS,150000.0,157800.0,0,1.22
2026-03-24,삼천리,004690,KS,150600.0,157200.0,0,0.85
2026-03-25,삼천리,004690,KS,153000.0,154400.0,0,0.58
2026-03-26,삼천리,004690,KS,149500.0,154400.0,0,0.76
2026-03-27,삼천리,004690,KS,147200.0,154400.0,0,0.75
2026-03-30,삼천리,004690,KS,143000.0,154400.0,0,0.46
2026-03-31,삼천리,004690,KS,139000.0,154400.0,0,0.82
2026-04-01,삼천리,004690,KS,140800.0,154400.0,0,0.65
2026-04-02,삼천리,004690,KS,136900.0,154400.0,0,0.97
2026-04-03,삼천리,004690,KS,137400.0,154400.0,0,0.47
2026-04-06,삼천리,004690,KS,135600.0,154400.0,0,0.36
2026-04-07,삼천리,004690,KS,135300.0,154400.0,0,0.51
2026-04-08,삼천리,004690,KS,137900.0,154400.0,0,1.56
2026-04-09,삼천리,004690,KS,135600.0,154400.0,0,0.66
2026-04-10,삼천리,004690,KS,133000.0,154400.0,0,2.06
2026-04-13,삼천리,004690,KS,130800.0,154400.0,0,0.66
2026-04-14,삼천리,004690,KS,132000.0,154400.0,0,0.73
2026-04-15,삼천리,004690,KS,134100.0,154400.0,0,1.15
2026-04-16,삼천리,004690,KS,137500.0,154400.0,0,0.93
2026-04-17,삼천리,004690,KS,138000.0,154400.0,0,1.07
2026-04-20,삼천리,004690,KS,137500.0,153000.0,0,0.95
2026-04-21,삼천리,004690,KS,137500.0,153000.0,0,0.77
2026-04-22,삼천리,004690,KS,136100.0,153000.0,0,0.71
2026-04-23,삼천리,004690,KS,139700.0,149500.0,0,1.6
2026-04-24,삼천리,004690,KS,144000.0,147200.0,0,1.75
2026-04-27,삼천리,004690,KS,143300.0,144000.0,0,0.89
2026-04-28,삼천리,004690,KS,145200.0,144000.0,1,0.63
2026-03-18,세방전지,004490,KS,61900.0,71600.0,0,0.6
2026-03-19,세방전지,004490,KS,60400.0,71600.0,0,0.61
2026-03-20,세방전지,004490,KS,61300.0,71600.0,0,0.45
2026-03-23,세방전지,004490,KS,59100.0,71600.0,0,0.64
2026-03-24,세방전지,004490,KS,60000.0,71600.0,0,0.67
2026-03-25,세방전지,004490,KS,61400.0,71600.0,0,0.55
2026-03-26,세방전지,004490,KS,60600.0,71600.0,0,0.5
2026-03-27,세방전지,004490,KS,60500.0,71600.0,0,0.51
2026-03-30,세방전지,004490,KS,59900.0,68900.0,0,0.5
2026-03-31,세방전지,004490,KS,59500.0,65600.0,0,1.32
2026-04-01,세방전지,004490,KS,61400.0,62200.0,0,1.11
2026-04-02,세방전지,004490,KS,59800.0,62200.0,0,1.48
2026-04-03,세방전지,004490,KS,60300.0,62000.0,0,0.82
2026-04-06,세방전지,004490,KS,59800.0,62000.0,0,1.13
2026-04-07,세방전지,004490,KS,59600.0,62000.0,0,0.95
2026-04-08,세방전지,004490,KS,61100.0,62000.0,0,1.52
2026-04-09,세방전지,004490,KS,59700.0,61900.0,0,1.49
2026-04-10,세방전지,004490,KS,60500.0,61900.0,0,1.35
2026-04-13,세방전지,004490,KS,59600.0,61900.0,0,0.99
2026-04-14,세방전지,004490,KS,60500.0,61900.0,0,0.79
2026-04-15,세방전지,004490,KS,60600.0,61900.0,0,1.13
2026-04-16,세방전지,004490,KS,61400.0,61400.0,1,1.15
2026-04-17,세방전지,004490,KS,61400.0,61400.0,1,0.85
2026-04-20,세방전지,004490,KS,61400.0,61400.0,1,0.82
2026-04-21,세방전지,004490,KS,65100.0,61400.0,1,2.75
2026-04-22,세방전지,004490,KS,64900.0,65100.0,0,1.41
2026-04-23,세방전지,004490,KS,63800.0,65100.0,0,0.94
2026-04-24,세방전지,004490,KS,64300.0,65100.0,0,0.78
2026-04-27,세방전지,004490,KS,65000.0,65100.0,0,0.86
2026-04-28,세방전지,004490,KS,66100.0,65100.0,1,1.42
2026-03-18,한국단자,025540,KS,75400.0,83100.0,0,0.68
2026-03-19,한국단자,025540,KS,74300.0,83100.0,0,0.47
